com.samsung.shealth.activity.day_summary,6212007,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
1403,932436,,0,2020-06-07 00:31:22.048,2020-06-06 04:00:02.243,60,60000,25,1024.4502,58.499992,28456b18-f420-40b9-8559-dd7ca44bafb0.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,932436,30300000,28456b18-f420-40b9-8559-dd7ca44bafb0,1591401600000,
3796,2278630,,0,2020-04-29 03:36:19.559,2020-04-28 04:00:01.411,60,1699408,61,2890.5593,155.5215,51f65f5a-3c1f-4fc4-9514-ba1757b936a0.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2278630,25260000,51f65f5a-3c1f-4fc4-9514-ba1757b936a0,1588032000000,
2919,1942244,,0,2020-07-06 02:49:10.181,2020-07-05 04:00:01.325,60,120000,53,2161.26,121.119995,c03b57d6-c277-417f-bd3a-40affb526841.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1942244,31740000,c03b57d6-c277-417f-bd3a-40affb526841,1593907200000,
1023,682341,,0,2020-06-21 04:00:02.431,2020-06-20 04:00:00.355,60,49358,18,754.77,43.6,74c30ff5-c00f-43c2-bfeb-07834a879d2b.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,682341,31440000,74c30ff5-c00f-43c2-bfeb-07834a879d2b,1592611200000,
1303,867499,,0,2020-06-20 01:56:06.772,2020-06-19 04:00:01.778,60,60000,23,976.1499,55.18,92ab462e-f487-477c-991a-f6596c3842d0.extra_data.json,im26HRLwRA,2400,com.sec.android.app.shealth,865099,21420000,92ab462e-f487-477c-991a-f6596c3842d0,1592524800000,
5074,3036939,,0,2020-03-25 00:33:34.264,2020-03-24 04:00:00.493,60,1814488,83,3836.2122,206.93747,aff947ad-368c-4f20-ac09-8a8399f5d48f.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3036939,20100000,aff947ad-368c-4f20-ac09-8a8399f5d48f,1585008000000,
1095,730365,,0,2020-06-27 04:00:00.457,2020-06-26 04:00:00.257,60,52693,20,812.41,45.67,8a43c4e1-fa0e-47c8-8fbf-afc586353c50.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,730365,31200000,8a43c4e1-fa0e-47c8-8fbf-afc586353c50,1593129600000,
1121,747707,,0,2020-07-12 03:15:23.557,2020-07-11 04:00:00.369,60,41354,20,829.2501,47.759995,db00bb3b-4e57-43c6-9afc-421243e435cb.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,747707,30660000,db00bb3b-4e57-43c6-9afc-421243e435cb,1594425600000,
3736,1966019,,0,2020-05-05 04:00:00.324,2020-05-04 04:00:00.367,60,1154940,51,3467.1956,234.25998,4ad670af-a0a1-46c1-a8a1-5d5719b3f8e3.extra_data.json,im26HRLwRA,1139940,com.sec.android.app.shealth,826079,27180000,4ad670af-a0a1-46c1-a8a1-5d5719b3f8e3,1588550400000,
2363,1487782,,0,2020-03-31 02:55:38.484,2020-03-30 04:00:00.352,60,802464,40,1804.2596,97.944664,a99480d7-4af3-4268-b19c-cebb36a64508.extra_data.json,im26HRLwRA,2400,com.sec.android.app.shealth,1485382,30840000,a99480d7-4af3-4268-b19c-cebb36a64508,1585526400000,
5175,3058962,,0,2020-06-26 04:00:00.373,2020-06-25 04:00:00.553,60,1559443,83,3995.7505,213.68282,e7a38c9b-c6a4-4a63-a2fd-4530e3713f0d.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3058962,27120000,e7a38c9b-c6a4-4a63-a2fd-4530e3713f0d,1593043200000,
1391,927530,,0,2020-06-13 03:55:22.979,2020-06-12 04:00:00.257,60,60000,25,1055.15,57.829994,9f46db76-78b4-4b9f-8f50-90b177056645.extra_data.json,im26HRLwRA,400,com.sec.android.app.shealth,927130,29100000,9f46db76-78b4-4b9f-8f50-90b177056645,1591920000000,
5312,3213643,,0,2020-07-03 04:00:00.446,2020-07-02 04:00:00.280,60,1211927,88,4000.521,217.13069,3712d2cc-4c4f-4f5c-bd16-fe57e29fb49d.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3213643,18120000,3712d2cc-4c4f-4f5c-bd16-fe57e29fb49d,1593648000000,
5497,2951397,,0,2020-07-18 02:34:52.437,2020-07-17 04:00:01.083,60,2355766,81,4270.7114,223.59734,f705beae-3fd3-409a-8ff3-035bcbe61c25.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2951397,23580000,f705beae-3fd3-409a-8ff3-035bcbe61c25,1594944000000,
4036,2420119,,0,2020-04-06 01:33:53.930,2020-04-05 04:00:01.873,60,1806747,66,3078.4553,164.79099,87ec06a8-c83c-4c64-a031-1d5451c605ec.extra_data.json,im26HRLwRA,400,com.sec.android.app.shealth,2419719,30300000,87ec06a8-c83c-4c64-a031-1d5451c605ec,1586044800000,
444,296148,,0,2020-05-11 02:15:01.617,2020-05-10 04:44:10.669,60,34684,6,328.97,19.16,0d2bc544-d065-41ba-a815-8e8d4f9c37ee.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,296148,29160000,0d2bc544-d065-41ba-a815-8e8d4f9c37ee,1589068800000,
4082,2641417,,0,2020-06-19 04:00:01.915,2020-06-18 04:00:00.916,60,1140000,73,3066.6406,166.34999,7b6746bd-5f48-4a55-9110-2d6aa2306d02.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2641417,26280000,7b6746bd-5f48-4a55-9110-2d6aa2306d02,1592438400000,
5755,3431851,,0,2020-06-25 03:33:35.037,2020-06-24 04:00:01.240,60,3003137,95,4383.857,231.49998,f3c09362-fd41-4ccc-b36a-38cb26318f9c.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3431851,29040000,f3c09362-fd41-4ccc-b36a-38cb26318f9c,1592956800000,
6516,4089518,,0,2020-07-24 02:59:10.569,2020-07-23 04:00:00.524,60,1862000,113,4908.188,262.15436,40373270-8c3a-4dea-bb49-1f0ce0ebc993.extra_data.json,im26HRLwRA,1413,com.sec.android.app.shealth,4088105,25200000,40373270-8c3a-4dea-bb49-1f0ce0ebc993,1595462400000,
562,374854,,0,2020-04-12 04:00:01.805,2020-04-11 04:00:01.483,60,30682,10,413.34995,23.650002,6b7dbe56-9c89-47cf-a35f-798e86efa487.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,374854,35100000,6b7dbe56-9c89-47cf-a35f-798e86efa487,1586563200000,
6085,3560207,,0,2020-07-09 03:14:38.343,2020-07-08 04:00:01.189,60,1341256,98,4684.956,252.80084,9fb4460a-09b1-4662-8275-612cd612880c.extra_data.json,im26HRLwRA,800,com.sec.android.app.shealth,3559407,25920000,9fb4460a-09b1-4662-8275-612cd612880c,1594166400000,
5159,3039163,,0,2020-07-02 03:49:39.040,2020-07-01 04:00:00.441,60,1473545,83,3943.0784,209.9715,3f0c2db5-c220-4f5b-a7a7-b1cc4995c346.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3039163,28800000,3f0c2db5-c220-4f5b-a7a7-b1cc4995c346,1593561600000,
1257,838152,,0,2020-05-17 04:00:01.209,2020-05-16 04:00:02.012,60,44022,21,930.1502,53.149998,78a97191-c9d8-497e-8873-3543baa229e6.extra_data.json,im26HRLwRA,400,com.sec.android.app.shealth,837752,30360000,78a97191-c9d8-497e-8873-3543baa229e6,1589587200000,
7520,4275415,,0,2020-07-01 03:55:35.585,2020-06-30 04:00:00.360,60,2261603,118,5799.283,305.72964,bd3751c6-05b5-44c1-b6cf-bc5d78301ffb.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,4275415,29460000,bd3751c6-05b5-44c1-b6cf-bc5d78301ffb,1593475200000,
6374,3957149,,0,2020-07-30 04:00:01.532,2020-07-29 04:00:00.592,60,1631782,108,4831.7573,259.77182,8379c268-f1e1-4777-8db0-9c3fddd3232b.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3957149,19380000,8379c268-f1e1-4777-8db0-9c3fddd3232b,1595980800000,
8676,4789043,,0,2020-07-08 02:45:18.925,2020-07-07 04:00:00.296,60,2078638,131,6708.596,352.12512,67bb3dd3-c3e5-46a3-86a7-0b70f6c87e5c.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,4789043,21420000,67bb3dd3-c3e5-46a3-86a7-0b70f6c87e5c,1594080000000,
972,648324,,0,2020-04-18 03:06:35.379,2020-04-17 04:00:01.589,60,39353,16,718.06,41.52,e1f66ae8-79fb-418c-af28-d757f4664dda.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,648324,31260000,e1f66ae8-79fb-418c-af28-d757f4664dda,1587081600000,
321,214107,,0,2020-05-23 02:15:01.786,2020-05-22 04:00:01.632,60,26680,5,236.53003,13.4400015,46d27370-834d-4918-966a-372e23620672.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,214107,33420000,46d27370-834d-4918-966a-372e23620672,1590105600000,
9374,5090629,,0,2020-07-07 03:25:10.743,2020-07-06 04:00:02.078,60,2289026,140,7331.2275,391.68195,63a030c0-5df6-4ac3-a194-c2167b366e10.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,5090629,32880000,63a030c0-5df6-4ac3-a194-c2167b366e10,1593993600000,
5380,3150443,,0,2020-07-15 02:21:32.502,2020-07-14 04:00:00.507,60,1407043,86,4138.175,219.786,826f811d-1850-4bd1-98eb-f482d75f0827.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3150443,25800000,826f811d-1850-4bd1-98eb-f482d75f0827,1594684800000,
6926,3928507,,0,2020-04-24 03:54:27.807,2020-04-23 04:00:01.081,60,2353544,108,5653.3813,323.30923,49898e0d-cb3d-492a-88e8-1bca3fdb3c7b.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3928507,32040000,49898e0d-cb3d-492a-88e8-1bca3fdb3c7b,1587600000000,
3049,1993009,,0,2020-08-05 04:00:01.319,2020-08-04 04:00:01.682,60,120000,55,2267.6797,125.54002,a6d50a88-5456-4c60-a276-ef2360f9bfb5.extra_data.json,im26HRLwRA,800,com.sec.android.app.shealth,1992209,23100000,a6d50a88-5456-4c60-a276-ef2360f9bfb5,1596499200000,
8260,5085210,,0,2020-07-21 02:27:38.909,2020-07-20 04:00:01.891,60,1826493,140,6247.404,341.7177,82a34276-3d89-47b3-811c-dbd72bbaa601.extra_data.json,im26HRLwRA,8000,com.sec.android.app.shealth,5077210,23040000,82a34276-3d89-47b3-811c-dbd72bbaa601,1595203200000,
22708,13518353,,0,2020-07-15 04:23:28.161,2020-07-12 04:00:00.266,60,4203591,375,17438.066,939.6627,6332bcd8-aca0-4066-8bfc-86771aadff1f.extra_data.json,im26HRLwRA,14708,com.sec.android.app.shealth,13503645,19860000,6332bcd8-aca0-4066-8bfc-86771aadff1f,1594512000000,
5605,3384975,,0,2020-07-14 04:00:00.629,2020-07-13 04:00:02.219,60,2807509,93,4276.5015,228.1745,a3c4d552-16f1-4905-84e9-5049e002f19c.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3384975,27120000,a3c4d552-16f1-4905-84e9-5049e002f19c,1594598400000,
20320,11805413,,0,2020-07-19 01:31:45.286,2020-07-18 04:00:00.310,60,3406860,326,15354.351,832.37,10820cfd-a9ff-48ad-be1a-036e02b01677.extra_data.json,im26HRLwRA,11200,com.sec.android.app.shealth,11794213,20400000,10820cfd-a9ff-48ad-be1a-036e02b01677,1595030400000,
1088,725696,,0,2020-05-29 04:00:01.799,2020-05-28 04:00:01.449,60,43355,20,810.77,45.15,85148272-0074-4dac-adbe-3330bc53e946.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,725696,27000000,85148272-0074-4dac-adbe-3330bc53e946,1590624000000,
4804,3095097,,0,2020-07-27 04:00:01.920,2020-07-26 04:00:00.579,60,600000,85,3537.8901,198.86996,b61cfb74-ecea-45ec-9f56-6872f325ff15.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3095097,27480000,b61cfb74-ecea-45ec-9f56-6872f325ff15,1595721600000,
3222,1919751,,0,2020-04-30 04:00:00.762,2020-04-29 04:00:01.487,60,1187297,51,2713.968,162.35913,4462ce4f-6308-4c8a-bd34-a864237d5050.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1919751,27240000,4462ce4f-6308-4c8a-bd34-a864237d5050,1588118400000,
2742,1817515,,0,2020-08-11 04:00:02.058,2020-08-10 04:00:01.706,60,120000,50,2046.4403,115.17,b4133e0e-8044-4e9c-9f87-4a7e524ebe6a.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1817515,19800000,b4133e0e-8044-4e9c-9f87-4a7e524ebe6a,1597017600000,
9773,5664965,,0,2020-07-20 04:00:02.070,2020-07-19 05:50:37.639,60,4404365,156,7416.773,395.22928,39511358-98ac-4ca8-a0b3-b890e230b3c7.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,5664965,29160000,39511358-98ac-4ca8-a0b3-b890e230b3c7,1595116800000,
6151,3610646,,0,2020-06-04 02:43:39.131,2020-06-03 04:00:01.383,60,1649480,100,4667.8994,250.50398,9e048d18-dfe8-4f66-a308-091746bf5b66.extra_data.json,im26HRLwRA,1200,com.sec.android.app.shealth,3609446,27360000,9e048d18-dfe8-4f66-a308-091746bf5b66,1591142400000,
6221,4109783,,0,2020-08-02 04:00:01.409,2020-08-01 04:02:48.361,60,240000,113,4611.369,263.09998,58bb0fe1-d27c-4d4d-b890-e9cd5e07f177.extra_data.json,im26HRLwRA,2000,com.sec.android.app.shealth,4107783,22200000,58bb0fe1-d27c-4d4d-b890-e9cd5e07f177,1596240000000,
2713,1801773,,0,2020-05-06 04:00:00.415,2020-05-05 04:00:00.200,60,60000,50,2047.5096,113.33998,09fa5e3e-80c2-43aa-be53-7c5a5757b652.extra_data.json,im26HRLwRA,1600,com.sec.android.app.shealth,1800173,24780000,09fa5e3e-80c2-43aa-be53-7c5a5757b652,1588636800000,
1604,1069601,,0,2020-07-26 02:46:31.677,2020-07-25 04:00:01.198,60,60000,28,1186.14,68.83001,92093483-6c08-4081-b28c-5e1ce6ef97c1.extra_data.json,im26HRLwRA,400,com.sec.android.app.shealth,1069201,32220000,92093483-6c08-4081-b28c-5e1ce6ef97c1,1595635200000,
7180,4406536,,0,2020-07-25 02:41:10.142,2020-07-24 04:00:00.586,60,1628578,121,5482.678,293.51437,b5e42cc7-5303-4a3b-9b3f-89e3d81249b2.extra_data.json,im26HRLwRA,957,com.sec.android.app.shealth,4405579,22500000,b5e42cc7-5303-4a3b-9b3f-89e3d81249b2,1595548800000,
2274,1502661,,0,2020-08-17 04:00:01.140,2020-08-16 04:00:00.361,60,120000,41,1677.51,94.92999,3a766fff-511e-4a5b-85eb-1a2ed0697e19.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1502661,31980000,3a766fff-511e-4a5b-85eb-1a2ed0697e19,1597536000000,
7132,4427074,,0,2020-08-08 04:00:02.297,2020-08-07 04:00:00.769,60,600000,121,5382.59,293.90002,6d73aa46-02a9-4633-b560-cd4a7e80073d.extra_data.json,im26HRLwRA,6963,com.sec.android.app.shealth,4420111,29100000,6d73aa46-02a9-4633-b560-cd4a7e80073d,1596758400000,
1306,867364,,0,2020-05-12 04:00:00.371,2020-05-11 04:00:01.888,60,47357,23,976.99005,57.060005,65ba7c66-eee6-4527-bdc5-c0014013bcff.extra_data.json,im26HRLwRA,5600,com.sec.android.app.shealth,861764,26760000,65ba7c66-eee6-4527-bdc5-c0014013bcff,1589155200000,
2424,1596648,,0,2020-06-10 04:00:01.036,2020-06-09 04:00:00.434,60,120000,43,1789.9602,100.93998,4d3a18d5-e428-48e1-bcf0-4d3bbc4d8e58.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1596648,30240000,4d3a18d5-e428-48e1-bcf0-4d3bbc4d8e58,1591660800000,
2621,1721066,,0,2020-07-31 01:56:13.924,2020-07-30 04:00:01.355,60,120000,46,1971.7998,108.87002,ddbb5801-667f-4658-bb72-0df9372cdc50.extra_data.json,im26HRLwRA,1600,com.sec.android.app.shealth,1719466,17220000,ddbb5801-667f-4658-bb72-0df9372cdc50,1596067200000,
6089,3630183,,0,2020-08-14 04:00:01.684,2020-08-13 04:00:00.658,60,1452920,100,4668.4033,249.40118,5979da88-fdd8-4ec9-b8c7-6151df388f30.extra_data.json,im26HRLwRA,400,com.sec.android.app.shealth,3629783,19440000,5979da88-fdd8-4ec9-b8c7-6151df388f30,1597276800000,
7204,4684170,,0,2020-08-23 03:24:55.642,2020-08-22 04:00:01.844,60,480000,130,5388.6006,295.73004,b5fa7f0c-4afa-4d0f-ac9e-c2790ba8aba3.extra_data.json,im26HRLwRA,2400,com.sec.android.app.shealth,4681770,16020000,b5fa7f0c-4afa-4d0f-ac9e-c2790ba8aba3,1598054400000,
7426,4183642,,0,2020-08-01 04:02:48.610,2020-07-31 04:00:01.795,60,3031252,115,5710.0874,302.37784,faf813a7-d4cd-4253-a3e1-626490d897e8.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,4183642,20820000,faf813a7-d4cd-4253-a3e1-626490d897e8,1596153600000,
4405,2646055,,0,2020-05-18 00:05:20.698,2020-05-17 04:00:01.095,60,855036,73,3379.4316,180.87048,e2a0e046-0f14-4f0b-b16a-66263cb58061.extra_data.json,im26HRLwRA,800,com.sec.android.app.shealth,2645255,32400000,e2a0e046-0f14-4f0b-b16a-66263cb58061,1589673600000,
1074,716091,,0,2020-06-16 04:30:24.378,2020-06-15 04:00:00.512,60,48691,18,799.13995,45.15,01f963b2-9f50-4c05-b426-734bbca340e0.extra_data.json,im26HRLwRA,400,com.sec.android.app.shealth,715691,27540000,01f963b2-9f50-4c05-b426-734bbca340e0,1592179200000,
2318,1540043,,0,2020-08-29 03:44:15.128,2020-08-28 04:00:00.686,60,60000,41,1727.7197,96.959984,7a57d46f-4dcf-488b-a805-23aac0cf9669.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1540043,20220000,7a57d46f-4dcf-488b-a805-23aac0cf9669,1598572800000,
6173,3588058,,0,2020-08-06 03:45:57.644,2020-08-05 04:00:01.087,60,1817615,98,4749.4287,251.66835,a9bd1527-0ad6-45c9-9694-c20f7df86c94.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3588058,19320000,a9bd1527-0ad6-45c9-9694-c20f7df86c94,1596585600000,
16951,10386260,,0,2020-05-24 04:00:02.117,2020-05-23 04:00:01.789,60,2408714,288,12818.094,691.26984,e6927859-25a4-4849-af9e-3fcb07677a92.extra_data.json,im26HRLwRA,4400,com.sec.android.app.shealth,10381860,34560000,e6927859-25a4-4849-af9e-3fcb07677a92,1590192000000,
6458,3901778,,0,2020-08-20 01:40:20.764,2020-08-19 04:00:01.417,60,1519049,108,4930.7334,262.54147,357c8c41-91bf-40f8-a626-139ae1200afb.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3901778,18720000,357c8c41-91bf-40f8-a626-139ae1200afb,1597795200000,
5689,3556460,,0,2020-06-22 04:00:01.572,2020-06-21 04:00:02.160,60,1744903,98,4282.944,231.86769,f844d898-59df-4127-9597-5664e16dbb81.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3556460,24900000,f844d898-59df-4127-9597-5664e16dbb81,1592697600000,
6218,3970618,,0,2020-08-07 01:46:25.895,2020-08-06 04:00:00.271,60,1393937,110,4730.645,254.08383,352d96fe-2cce-4597-b552-a42a4fa5c713.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3970618,27840000,352d96fe-2cce-4597-b552-a42a4fa5c713,1596672000000,
2285,1509391,,0,2020-08-26 02:07:28.403,2020-08-25 04:00:00.579,60,120000,41,1708.3297,94.15997,455cb1e9-69e1-42b5-a8bc-550dd96c9742.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1509391,18840000,455cb1e9-69e1-42b5-a8bc-550dd96c9742,1598313600000,
6721,4035577,,0,2020-08-12 04:00:00.743,2020-08-11 04:00:01.840,60,2286000,111,5092.867,273.6254,96bfe48c-d317-4ae5-b80e-043e11afb032.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,4035577,19200000,96bfe48c-d317-4ae5-b80e-043e11afb032,1597104000000,
8010,4812630,,0,2020-09-04 04:00:01.722,2020-09-03 04:00:01.312,60,1487993,133,6236.249,335.03186,db40f16b-07ac-461d-a891-76622a88c273.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,4812630,20460000,db40f16b-07ac-461d-a891-76622a88c273,1599091200000,
2546,1695512,,0,2020-05-30 02:49:48.405,2020-05-29 04:00:01.590,60,120000,46,1907.73,108.06003,a628785b-7584-488a-83ca-3752354e08fe.extra_data.json,im26HRLwRA,4000,com.sec.android.app.shealth,1691512,23820000,a628785b-7584-488a-83ca-3752354e08fe,1590710400000,
2457,1606683,,0,2020-08-18 04:00:00.769,2020-08-17 04:00:00.994,60,60000,43,1845.42,102.11998,c31b980f-7c55-44ff-aac4-d839024b43ec.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1606683,19080000,c31b980f-7c55-44ff-aac4-d839024b43ec,1597622400000,
1799,1195901,,0,2020-06-28 03:23:55.443,2020-06-27 04:00:00.268,60,120000,31,1353.9203,73.92001,33a47e3c-2e2b-478b-b916-f97055e002bf.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1195901,29700000,33a47e3c-2e2b-478b-b916-f97055e002bf,1593216000000,
2558,1683418,,0,2020-08-13 04:00:00.832,2020-08-12 04:00:00.552,60,60000,46,1910.16,106.43,e2551527-c891-4343-8726-d36fbf6d9a39.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1683418,20520000,e2551527-c891-4343-8726-d36fbf6d9a39,1597190400000,
6522,3794448,,0,2020-09-10 01:36:58.964,2020-09-09 04:00:00.613,60,1389000,105,4963.927,266.7109,c8ecfcc5-77bd-49e0-baec-a0d13f1e421b.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3794448,20340000,c8ecfcc5-77bd-49e0-baec-a0d13f1e421b,1599609600000,
5654,3424542,,0,2020-09-01 04:00:02.146,2020-08-31 04:00:00.420,60,2340000,95,4327.271,230.95595,73da801b-886c-480e-bbc6-43394574aff8.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3424542,27180000,73da801b-886c-480e-bbc6-43394574aff8,1598832000000,
4619,2618262,,0,2020-06-05 02:44:51.510,2020-06-04 04:00:00.272,60,2040640,71,3514.0898,186.47997,08170c3b-eabd-489c-9c90-65318dda4ce3.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2618262,29640000,08170c3b-eabd-489c-9c90-65318dda4ce3,1591228800000,
5998,3557981,,0,2020-08-19 04:00:01.637,2020-08-18 04:00:00.538,60,1505456,98,4573.53,244.8122,b2c14462-a0f7-4e7b-b616-59032e5a3349.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3557981,25380000,b2c14462-a0f7-4e7b-b616-59032e5a3349,1597708800000,
9618,5665700,,0,2020-07-04 04:08:30.488,2020-07-03 04:00:00.289,60,2057502,156,7401.4487,393.9085,4350bf39-bbe5-44d3-852c-852357f980ed.extra_data.json,im26HRLwRA,800,com.sec.android.app.shealth,5664900,23400000,4350bf39-bbe5-44d3-852c-852357f980ed,1593734400000,
2610,1707460,,0,2020-08-24 03:01:35.273,2020-08-23 04:00:00.441,60,60000,46,1961.2896,108.439995,7a3e13e3-9954-4a91-aae5-335719c9d733.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1707460,19980000,7a3e13e3-9954-4a91-aae5-335719c9d733,1598140800000,
3663,2408610,,0,2020-09-07 04:00:00.730,2020-09-06 04:00:01.847,60,60000,66,2742.3013,152.54996,68b94ccf-866d-4754-b464-339d8e3d50b6.extra_data.json,im26HRLwRA,800,com.sec.android.app.shealth,2407810,26280000,68b94ccf-866d-4754-b464-339d8e3d50b6,1599350400000,
6247,3445702,,0,2020-06-21 21:06:02.746,2020-06-10 04:00:00.962,60,2078000,95,5009.0015,287.55328,c7a2b1c4-9fe0-4ce3-bbf5-cd7a5012a649.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3445702,24540000,c7a2b1c4-9fe0-4ce3-bbf5-cd7a5012a649,1591747200000,
3250,2139526,,0,2020-09-16 02:08:04.758,2020-09-15 04:00:01.812,60,120000,58,2428.3696,133.48999,a5b9e456-cfda-46ae-be22-f364f4753522.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2139526,18300000,a5b9e456-cfda-46ae-be22-f364f4753522,1600128000000,
5774,3417802,,0,2020-08-25 03:01:01.118,2020-08-24 04:00:01.405,60,1934248,93,4394.623,235.53181,5af9432d-0227-473d-a383-e7ac2b4c5be4.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3417802,19320000,5af9432d-0227-473d-a383-e7ac2b4c5be4,1598227200000,
2813,1871038,,0,2020-09-13 00:35:08.243,2020-09-12 04:00:00.504,60,60000,51,2088.85,118.08,35d8ab7e-3fd5-49a5-af90-f3c73fdcadf6.extra_data.json,im26HRLwRA,800,com.sec.android.app.shealth,1870238,23580000,35d8ab7e-3fd5-49a5-af90-f3c73fdcadf6,1599868800000,
6936,3868730,,0,2020-07-10 02:35:54.758,2020-07-09 04:00:00.335,60,3069553,106,5334.999,280.7606,e79eff40-0425-45c2-9e8e-13c0a0d4a00e.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3868730,26400000,e79eff40-0425-45c2-9e8e-13c0a0d4a00e,1594252800000,
13060,7314802,,0,2020-08-30 02:07:48.766,2020-08-29 04:00:00.526,60,2984078,201,9941.717,537.6581,68db0420-5dd7-4d7a-86b9-248b1842c4a9.extra_data.json,im26HRLwRA,400,com.sec.android.app.shealth,7314402,21180000,68db0420-5dd7-4d7a-86b9-248b1842c4a9,1598659200000,
3966,2605212,,0,2020-06-17 03:50:39.505,2020-06-16 04:30:24.287,60,120000,71,2917.6902,164.25,9ab1a11a-193c-4c11-b5aa-eed37053d927.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2605212,30420000,9ab1a11a-193c-4c11-b5aa-eed37053d927,1592265600000,
8592,5107280,,0,2020-08-31 04:00:00.623,2020-08-30 04:00:01.573,60,1512495,141,6563.7563,351.84515,c267649c-2649-4f17-b514-0190302fe937.extra_data.json,im26HRLwRA,400,com.sec.android.app.shealth,5106880,27120000,c267649c-2649-4f17-b514-0190302fe937,1598745600000,
1654,1081147,,0,2020-09-19 04:38:29.555,2020-09-18 04:00:00.574,60,120000,30,1242.2301,68.10999,a1f237b9-300d-4d06-af73-3de5103da15e.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1081147,18960000,a1f237b9-300d-4d06-af73-3de5103da15e,1600387200000,
6163,3560848,,0,2020-09-22 01:25:08.909,2020-09-21 04:00:00.670,60,2190452,98,4709.9746,251.58,292ed941-f2ac-4c56-b893-ca033e9ec69a.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3560848,18900000,292ed941-f2ac-4c56-b893-ca033e9ec69a,1600646400000,
11996,6725000,,0,2020-07-16 03:40:11.597,2020-07-15 04:00:00.399,60,3188485,186,9221.212,484.7083,8fea1fa5-a82c-4100-b3c9-450798915cb7.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,6725000,25560000,8fea1fa5-a82c-4100-b3c9-450798915cb7,1594771200000,
2331,1491735,,0,2020-09-05 03:18:01.473,2020-09-04 04:00:01.475,60,240000,40,1767.6499,97.25,1d5b1339-44ef-4942-b567-2a4c6fda8f83.extra_data.json,im26HRLwRA,1200,com.sec.android.app.shealth,1490535,23760000,1d5b1339-44ef-4942-b567-2a4c6fda8f83,1599177600000,
